Transaction,Item,date_time,period_day,weekday_weekend,Date,Month,Hour,Day_Name
7663,Afternoon With The Baker,2017-03-05 18:51:00,evening,weekend,2017-03-05,3,18,Sunday
7664,Afternoon With The Baker,2017-03-05 18:51:00,evening,weekend,2017-03-05,3,18,Sunday
7665,Afternoon With The Baker,2017-03-05 18:52:00,evening,weekend,2017-03-05,3,18,Sunday
7666,Afternoon With The Baker,2017-03-05 18:54:00,evening,weekend,2017-03-05,3,18,Sunday
7667,Afternoon With The Baker,2017-03-05 18:56:00,evening,weekend,2017-03-05,3,18,Sunday
7668,Jammie Dodgers,2017-03-06 08:18:00,morning,weekday,2017-03-06,3,8,Monday
7669,Coffee,2017-03-06 08:26:00,morning,weekday,2017-03-06,3,8,Monday
7670,Coffee,2017-03-06 08:35:00,morning,weekday,2017-03-06,3,8,Monday
7671,Coffee,2017-03-06 08:37:00,morning,weekday,2017-03-06,3,8,Monday
7671,Bread,2017-03-06 08:37:00,morning,weekday,2017-03-06,3,8,Monday
7672,Coffee,2017-03-06 09:07:00,morning,weekday,2017-03-06,3,9,Monday
7673,Bread,2017-03-06 09:11:00,morning,weekday,2017-03-06,3,9,Monday
7674,Bread,2017-03-06 10:04:00,morning,weekday,2017-03-06,3,10,Monday
7675,Coffee,2017-03-06 10:22:00,morning,weekday,2017-03-06,3,10,Monday
7675,Pastry,2017-03-06 10:22:00,morning,weekday,2017-03-06,3,10,Monday
7676,Bread,2017-03-06 10:27:00,morning,weekday,2017-03-06,3,10,Monday
7677,Tea,2017-03-06 10:34:00,morning,weekday,2017-03-06,3,10,Monday
7677,Pastry,2017-03-06 10:34:00,morning,weekday,2017-03-06,3,10,Monday
7678,Pastry,2017-03-06 10:35:00,morning,weekday,2017-03-06,3,10,Monday
7679,Tea,2017-03-06 10:39:00,morning,weekday,2017-03-06,3,10,Monday
7680,Coffee,2017-03-06 10:40:00,morning,weekday,2017-03-06,3,10,Monday
7681,Farm House,2017-03-06 10:49:00,morning,weekday,2017-03-06,3,10,Monday
7682,Coffee,2017-03-06 11:00:00,morning,weekday,2017-03-06,3,11,Monday
7683,Cookies,2017-03-06 11:04:00,morning,weekday,2017-03-06,3,11,Monday
7683,Pastry,2017-03-06 11:04:00,morning,weekday,2017-03-06,3,11,Monday
7683,Coffee,2017-03-06 11:04:00,morning,weekday,2017-03-06,3,11,Monday
7684,Bread,2017-03-06 11:06:00,morning,weekday,2017-03-06,3,11,Monday
7684,Coffee,2017-03-06 11:06:00,morning,weekday,2017-03-06,3,11,Monday
7684,Toast,2017-03-06 11:06:00,morning,weekday,2017-03-06,3,11,Monday
7685,Tea,2017-03-06 11:13:00,morning,weekday,2017-03-06,3,11,Monday
7685,Coffee,2017-03-06 11:13:00,morning,weekday,2017-03-06,3,11,Monday
7685,Cake,2017-03-06 11:13:00,morning,weekday,2017-03-06,3,11,Monday
7686,Toast,2017-03-06 11:15:00,morning,weekday,2017-03-06,3,11,Monday
7686,Coffee,2017-03-06 11:15:00,morning,weekday,2017-03-06,3,11,Monday
7687,Coffee,2017-03-06 11:46:00,morning,weekday,2017-03-06,3,11,Monday
7687,Toast,2017-03-06 11:46:00,morning,weekday,2017-03-06,3,11,Monday
7688,Bread,2017-03-06 11:46:00,morning,weekday,2017-03-06,3,11,Monday
7689,Bread,2017-03-06 11:47:00,morning,weekday,2017-03-06,3,11,Monday
7690,Bread,2017-03-06 11:47:00,morning,weekday,2017-03-06,3,11,Monday
7691,Farm House,2017-03-06 11:52:00,morning,weekday,2017-03-06,3,11,Monday
7691,Cake,2017-03-06 11:52:00,morning,weekday,2017-03-06,3,11,Monday
7692,Soup,2017-03-06 11:58:00,morning,weekday,2017-03-06,3,11,Monday
7692,Coffee,2017-03-06 11:58:00,morning,weekday,2017-03-06,3,11,Monday
7693,Coffee,2017-03-06 12:08:00,afternoon,weekday,2017-03-06,3,12,Monday
7694,Bread,2017-03-06 12:21:00,afternoon,weekday,2017-03-06,3,12,Monday
7694,Sandwich,2017-03-06 12:21:00,afternoon,weekday,2017-03-06,3,12,Monday
7695,Bread,2017-03-06 12:24:00,afternoon,weekday,2017-03-06,3,12,Monday
7696,Juice,2017-03-06 12:27:00,afternoon,weekday,2017-03-06,3,12,Monday
7696,Coffee,2017-03-06 12:27:00,afternoon,weekday,2017-03-06,3,12,Monday
7696,Sandwich,2017-03-06 12:27:00,afternoon,weekday,2017-03-06,3,12,Monday
7696,Cake,2017-03-06 12:27:00,afternoon,weekday,2017-03-06,3,12,Monday
7697,Bread,2017-03-06 12:43:00,afternoon,weekday,2017-03-06,3,12,Monday
7698,Tea,2017-03-06 12:46:00,afternoon,weekday,2017-03-06,3,12,Monday
7699,Cake,2017-03-06 12:59:00,afternoon,weekday,2017-03-06,3,12,Monday
7699,Bread,2017-03-06 12:59:00,afternoon,weekday,2017-03-06,3,12,Monday
7700,Chicken Stew,2017-03-06 13:04:00,afternoon,weekday,2017-03-06,3,13,Monday
7700,Coffee,2017-03-06 13:04:00,afternoon,weekday,2017-03-06,3,13,Monday
7701,Coffee,2017-03-06 13:09:00,afternoon,weekday,2017-03-06,3,13,Monday
7702,Coffee,2017-03-06 13:14:00,afternoon,weekday,2017-03-06,3,13,Monday
7702,Salad,2017-03-06 13:14:00,afternoon,weekday,2017-03-06,3,13,Monday
7703,Soup,2017-03-06 13:15:00,afternoon,weekday,2017-03-06,3,13,Monday
7703,Bread,2017-03-06 13:15:00,afternoon,weekday,2017-03-06,3,13,Monday
7704,Bread,2017-03-06 13:36:00,afternoon,weekday,2017-03-06,3,13,Monday
7704,Cake,2017-03-06 13:36:00,afternoon,weekday,2017-03-06,3,13,Monday
7705,Bread,2017-03-06 14:00:00,afternoon,weekday,2017-03-06,3,14,Monday
7706,Coffee,2017-03-06 14:03:00,afternoon,weekday,2017-03-06,3,14,Monday
7706,Cake,2017-03-06 14:03:00,afternoon,weekday,2017-03-06,3,14,Monday
7706,Sandwich,2017-03-06 14:03:00,afternoon,weekday,2017-03-06,3,14,Monday
7707,Cake,2017-03-06 14:04:00,afternoon,weekday,2017-03-06,3,14,Monday
7707,Truffles,2017-03-06 14:04:00,afternoon,weekday,2017-03-06,3,14,Monday
7707,Tea,2017-03-06 14:04:00,afternoon,weekday,2017-03-06,3,14,Monday
7707,Coffee,2017-03-06 14:04:00,afternoon,weekday,2017-03-06,3,14,Monday
7707,Salad,2017-03-06 14:04:00,afternoon,weekday,2017-03-06,3,14,Monday
7707,Chicken Stew,2017-03-06 14:04:00,afternoon,weekday,2017-03-06,3,14,Monday
7708,Coffee,2017-03-06 14:22:00,afternoon,weekday,2017-03-06,3,14,Monday
7708,Juice,2017-03-06 14:22:00,afternoon,weekday,2017-03-06,3,14,Monday
7708,Drinking Chocolate Spoons,2017-03-06 14:22:00,afternoon,weekday,2017-03-06,3,14,Monday
7709,Bread,2017-03-06 14:26:00,afternoon,weekday,2017-03-06,3,14,Monday
7709,Sandwich,2017-03-06 14:26:00,afternoon,weekday,2017-03-06,3,14,Monday
7709,Coffee,2017-03-06 14:26:00,afternoon,weekday,2017-03-06,3,14,Monday
7709,Soup,2017-03-06 14:26:00,afternoon,weekday,2017-03-06,3,14,Monday
7709,Cake,2017-03-06 14:26:00,afternoon,weekday,2017-03-06,3,14,Monday
7710,Juice,2017-03-06 14:37:00,afternoon,weekday,2017-03-06,3,14,Monday
7711,Tea,2017-03-06 14:37:00,afternoon,weekday,2017-03-06,3,14,Monday
7712,Bread,2017-03-06 14:46:00,afternoon,weekday,2017-03-06,3,14,Monday
7713,Tea,2017-03-06 15:15:00,afternoon,weekday,2017-03-06,3,15,Monday
7713,Hot Chocolate,2017-03-06 15:15:00,afternoon,weekday,2017-03-06,3,15,Monday
7713,Cake,2017-03-06 15:15:00,afternoon,weekday,2017-03-06,3,15,Monday
7714,Tea,2017-03-06 15:48:00,afternoon,weekday,2017-03-06,3,15,Monday
7714,Coffee,2017-03-06 15:48:00,afternoon,weekday,2017-03-06,3,15,Monday
7714,Toast,2017-03-06 15:48:00,afternoon,weekday,2017-03-06,3,15,Monday
7714,Pastry,2017-03-06 15:48:00,afternoon,weekday,2017-03-06,3,15,Monday
7715,Coffee,2017-03-06 16:37:00,afternoon,weekday,2017-03-06,3,16,Monday
7715,Cake,2017-03-06 16:37:00,afternoon,weekday,2017-03-06,3,16,Monday
7716,Afternoon With The Baker,2017-03-06 16:46:00,afternoon,weekday,2017-03-06,3,16,Monday
7717,Bread,2017-03-07 08:27:00,morning,weekday,2017-03-07,3,8,Tuesday
7718,Coffee,2017-03-07 09:00:00,morning,weekday,2017-03-07,3,9,Tuesday
7719,Toast,2017-03-07 09:02:00,morning,weekday,2017-03-07,3,9,Tuesday
7719,Coffee,2017-03-07 09:02:00,morning,weekday,2017-03-07,3,9,Tuesday
7720,Bread,2017-03-07 09:14:00,morning,weekday,2017-03-07,3,9,Tuesday
7720,Cookies,2017-03-07 09:14:00,morning,weekday,2017-03-07,3,9,Tuesday
7720,Pastry,2017-03-07 09:14:00,morning,weekday,2017-03-07,3,9,Tuesday
7721,Coke,2017-03-07 09:25:00,morning,weekday,2017-03-07,3,9,Tuesday
7722,Coffee,2017-03-07 09:25:00,morning,weekday,2017-03-07,3,9,Tuesday
7723,Coffee,2017-03-07 09:25:00,morning,weekday,2017-03-07,3,9,Tuesday
7723,Tea,2017-03-07 09:25:00,morning,weekday,2017-03-07,3,9,Tuesday
7724,Bread,2017-03-07 09:40:00,morning,weekday,2017-03-07,3,9,Tuesday
7724,Pastry,2017-03-07 09:40:00,morning,weekday,2017-03-07,3,9,Tuesday
7725,Coffee,2017-03-07 09:44:00,morning,weekday,2017-03-07,3,9,Tuesday
7726,Coffee,2017-03-07 09:46:00,morning,weekday,2017-03-07,3,9,Tuesday
7727,Bread,2017-03-07 09:48:00,morning,weekday,2017-03-07,3,9,Tuesday
7727,Pastry,2017-03-07 09:48:00,morning,weekday,2017-03-07,3,9,Tuesday
7728,Baguette,2017-03-07 09:57:00,morning,weekday,2017-03-07,3,9,Tuesday
7729,Bread,2017-03-07 10:00:00,morning,weekday,2017-03-07,3,10,Tuesday
7730,Coffee,2017-03-07 10:09:00,morning,weekday,2017-03-07,3,10,Tuesday
7731,Tea,2017-03-07 10:15:00,morning,weekday,2017-03-07,3,10,Tuesday
7731,Coffee,2017-03-07 10:15:00,morning,weekday,2017-03-07,3,10,Tuesday
7732,Coffee,2017-03-07 10:20:00,morning,weekday,2017-03-07,3,10,Tuesday
7732,Granola,2017-03-07 10:20:00,morning,weekday,2017-03-07,3,10,Tuesday
7733,Coffee,2017-03-07 10:30:00,morning,weekday,2017-03-07,3,10,Tuesday
7734,Bread,2017-03-07 10:35:00,morning,weekday,2017-03-07,3,10,Tuesday
7735,Bread,2017-03-07 10:48:00,morning,weekday,2017-03-07,3,10,Tuesday
7735,Sandwich,2017-03-07 10:48:00,morning,weekday,2017-03-07,3,10,Tuesday
7736,Coffee,2017-03-07 10:50:00,morning,weekday,2017-03-07,3,10,Tuesday
7737,Coffee,2017-03-07 10:58:00,morning,weekday,2017-03-07,3,10,Tuesday
7738,Bread,2017-03-07 11:07:00,morning,weekday,2017-03-07,3,11,Tuesday
7738,Toast,2017-03-07 11:07:00,morning,weekday,2017-03-07,3,11,Tuesday
7739,Hot Chocolate,2017-03-07 11:13:00,morning,weekday,2017-03-07,3,11,Tuesday
7739,Coffee,2017-03-07 11:13:00,morning,weekday,2017-03-07,3,11,Tuesday
7739,Pastry,2017-03-07 11:13:00,morning,weekday,2017-03-07,3,11,Tuesday
7739,Cookies,2017-03-07 11:13:00,morning,weekday,2017-03-07,3,11,Tuesday
7740,Coffee,2017-03-07 11:14:00,morning,weekday,2017-03-07,3,11,Tuesday
7740,Bread,2017-03-07 11:14:00,morning,weekday,2017-03-07,3,11,Tuesday
7740,Cookies,2017-03-07 11:14:00,morning,weekday,2017-03-07,3,11,Tuesday
7741,Baguette,2017-03-07 11:38:00,morning,weekday,2017-03-07,3,11,Tuesday
7742,Bread,2017-03-07 11:40:00,morning,weekday,2017-03-07,3,11,Tuesday
7742,Tea,2017-03-07 11:40:00,morning,weekday,2017-03-07,3,11,Tuesday
7743,Coffee,2017-03-07 11:45:00,morning,weekday,2017-03-07,3,11,Tuesday
7744,Coffee,2017-03-07 11:50:00,morning,weekday,2017-03-07,3,11,Tuesday
7745,Bread,2017-03-07 11:52:00,morning,weekday,2017-03-07,3,11,Tuesday
7746,Coffee,2017-03-07 12:12:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7746,Bread,2017-03-07 12:12:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7746,Pastry,2017-03-07 12:12:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7747,Bread,2017-03-07 12:13:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7748,Pastry,2017-03-07 12:17:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7748,Coffee,2017-03-07 12:17:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7748,Bread,2017-03-07 12:17:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7748,Spanish Brunch,2017-03-07 12:17:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7749,Soup,2017-03-07 12:19:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7749,Coffee,2017-03-07 12:19:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7750,Bread,2017-03-07 12:21:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7750,Salad,2017-03-07 12:21:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7750,Spanish Brunch,2017-03-07 12:21:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7750,Jam,2017-03-07 12:21:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7751,Tea,2017-03-07 12:36:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7751,Soup,2017-03-07 12:36:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7753,Coffee,2017-03-07 12:58:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7753,Soup,2017-03-07 12:58:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7753,Sandwich,2017-03-07 12:58:00,afternoon,weekday,2017-03-07,3,12,Tuesday
7754,Hot Chocolate,2017-03-07 13:27:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7754,Coffee,2017-03-07 13:27:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7754,Sandwich,2017-03-07 13:27:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7754,Cake,2017-03-07 13:27:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7755,Coffee,2017-03-07 13:28:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7755,Salad,2017-03-07 13:28:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7755,Tiffin,2017-03-07 13:28:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7756,Hot Chocolate,2017-03-07 13:30:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7756,Coffee,2017-03-07 13:30:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7756,Sandwich,2017-03-07 13:30:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7756,Cake,2017-03-07 13:30:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7757,Coffee,2017-03-07 13:36:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7757,Soup,2017-03-07 13:36:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7757,Spanish Brunch,2017-03-07 13:36:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7758,Cookies,2017-03-07 13:52:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7759,Farm House,2017-03-07 13:53:00,afternoon,weekday,2017-03-07,3,13,Tuesday
7760,Farm House,2017-03-07 14:08:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7760,Soup,2017-03-07 14:08:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7760,Salad,2017-03-07 14:08:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7760,Spanish Brunch,2017-03-07 14:08:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7760,Toast,2017-03-07 14:08:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7760,Coffee,2017-03-07 14:08:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7761,Fudge,2017-03-07 14:14:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7762,Chicken Stew,2017-03-07 14:23:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7762,Tea,2017-03-07 14:23:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7763,Farm House,2017-03-07 14:32:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7764,Cake,2017-03-07 14:33:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7764,Tiffin,2017-03-07 14:33:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7764,Coffee,2017-03-07 14:33:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7765,Spanish Brunch,2017-03-07 14:37:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7765,Tea,2017-03-07 14:37:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7766,Bread,2017-03-07 14:44:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7767,Coffee,2017-03-07 14:44:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7768,Pastry,2017-03-07 14:52:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7768,Tiffin,2017-03-07 14:52:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7768,Truffles,2017-03-07 14:52:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7768,Bread,2017-03-07 14:52:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7768,Soup,2017-03-07 14:52:00,afternoon,weekday,2017-03-07,3,14,Tuesday
7769,Bread,2017-03-07 15:28:00,afternoon,weekday,2017-03-07,3,15,Tuesday
7770,Bread,2017-03-07 15:39:00,afternoon,weekday,2017-03-07,3,15,Tuesday
7770,Pastry,2017-03-07 15:39:00,afternoon,weekday,2017-03-07,3,15,Tuesday
7771,Coffee,2017-03-07 15:42:00,afternoon,weekday,2017-03-07,3,15,Tuesday
7771,Cake,2017-03-07 15:42:00,afternoon,weekday,2017-03-07,3,15,Tuesday
7772,Tea,2017-03-07 15:58:00,afternoon,weekday,2017-03-07,3,15,Tuesday
7772,Cake,2017-03-07 15:58:00,afternoon,weekday,2017-03-07,3,15,Tuesday
7773,Cake,2017-03-07 16:09:00,afternoon,weekday,2017-03-07,3,16,Tuesday
7773,Tea,2017-03-07 16:09:00,afternoon,weekday,2017-03-07,3,16,Tuesday
7774,Hot Chocolate,2017-03-08 09:00:00,morning,weekday,2017-03-08,3,9,Wednesday
7774,Coffee,2017-03-08 09:00:00,morning,weekday,2017-03-08,3,9,Wednesday
7774,Bread,2017-03-08 09:00:00,morning,weekday,2017-03-08,3,9,Wednesday
7775,Bread,2017-03-08 09:01:00,morning,weekday,2017-03-08,3,9,Wednesday
7776,Bread,2017-03-08 09:17:00,morning,weekday,2017-03-08,3,9,Wednesday
7777,Bread,2017-03-08 09:41:00,morning,weekday,2017-03-08,3,9,Wednesday
7778,Bread,2017-03-08 09:42:00,morning,weekday,2017-03-08,3,9,Wednesday
7778,Pastry,2017-03-08 09:42:00,morning,weekday,2017-03-08,3,9,Wednesday
7779,Pastry,2017-03-08 09:45:00,morning,weekday,2017-03-08,3,9,Wednesday
7779,Coffee,2017-03-08 09:45:00,morning,weekday,2017-03-08,3,9,Wednesday
7780,Medialuna,2017-03-08 09:52:00,morning,weekday,2017-03-08,3,9,Wednesday
7780,Bread,2017-03-08 09:52:00,morning,weekday,2017-03-08,3,9,Wednesday
7781,Toast,2017-03-08 10:01:00,morning,weekday,2017-03-08,3,10,Wednesday
7781,Bread,2017-03-08 10:01:00,morning,weekday,2017-03-08,3,10,Wednesday
7782,Bread,2017-03-08 10:08:00,morning,weekday,2017-03-08,3,10,Wednesday
7783,Coffee,2017-03-08 10:11:00,morning,weekday,2017-03-08,3,10,Wednesday
7783,Cake,2017-03-08 10:11:00,morning,weekday,2017-03-08,3,10,Wednesday
7784,Tea,2017-03-08 10:17:00,morning,weekday,2017-03-08,3,10,Wednesday
7784,Bread,2017-03-08 10:17:00,morning,weekday,2017-03-08,3,10,Wednesday
7784,Coffee,2017-03-08 10:17:00,morning,weekday,2017-03-08,3,10,Wednesday
7784,Pastry,2017-03-08 10:17:00,morning,weekday,2017-03-08,3,10,Wednesday
7785,Bread,2017-03-08 10:22:00,morning,weekday,2017-03-08,3,10,Wednesday
7786,Pastry,2017-03-08 11:03:00,morning,weekday,2017-03-08,3,11,Wednesday
7787,Bread,2017-03-08 11:25:00,morning,weekday,2017-03-08,3,11,Wednesday
7788,Baguette,2017-03-08 11:27:00,morning,weekday,2017-03-08,3,11,Wednesday
7789,Coffee,2017-03-08 12:05:00,afternoon,weekday,2017-03-08,3,12,Wednesday
7789,Pastry,2017-03-08 12:05:00,afternoon,weekday,2017-03-08,3,12,Wednesday
7790,Bread,2017-03-08 12:21:00,afternoon,weekday,2017-03-08,3,12,Wednesday
7791,Coffee,2017-03-08 13:08:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7792,Coffee,2017-03-08 13:09:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7792,Chicken Stew,2017-03-08 13:09:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7792,Salad,2017-03-08 13:09:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7793,Bread,2017-03-08 13:11:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7794,Soup,2017-03-08 13:12:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7795,Truffles,2017-03-08 13:22:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7795,Coffee,2017-03-08 13:22:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7795,Sandwich,2017-03-08 13:22:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7795,Bread,2017-03-08 13:22:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7796,Soup,2017-03-08 13:28:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7796,Mineral Water,2017-03-08 13:28:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7796,Farm House,2017-03-08 13:28:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7797,Bread,2017-03-08 13:53:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7798,Coffee,2017-03-08 13:53:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7798,Tea,2017-03-08 13:53:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7798,Soup,2017-03-08 13:53:00,afternoon,weekday,2017-03-08,3,13,Wednesday
7799,Chicken Stew,2017-03-08 14:15:00,afternoon,weekday,2017-03-08,3,14,Wednesday
7800,Coffee,2017-03-08 14:16:00,afternoon,weekday,2017-03-08,3,14,Wednesday
7801,Cake,2017-03-08 15:02:00,afternoon,weekday,2017-03-08,3,15,Wednesday
7801,Jammie Dodgers,2017-03-08 15:02:00,afternoon,weekday,2017-03-08,3,15,Wednesday
7802,Bread,2017-03-08 15:05:00,afternoon,weekday,2017-03-08,3,15,Wednesday
7803,Coffee,2017-03-08 15:08:00,afternoon,weekday,2017-03-08,3,15,Wednesday
7803,Tea,2017-03-08 15:08:00,afternoon,weekday,2017-03-08,3,15,Wednesday
7803,Cake,2017-03-08 15:08:00,afternoon,weekday,2017-03-08,3,15,Wednesday
7803,Scone,2017-03-08 15:08:00,afternoon,weekday,2017-03-08,3,15,Wednesday
7803,Sandwich,2017-03-08 15:08:00,afternoon,weekday,2017-03-08,3,15,Wednesday
7804,Baguette,2017-03-08 15:41:00,afternoon,weekday,2017-03-08,3,15,Wednesday
7805,Tea,2017-03-08 16:04:00,afternoon,weekday,2017-03-08,3,16,Wednesday
7805,Juice,2017-03-08 16:04:00,afternoon,weekday,2017-03-08,3,16,Wednesday
7805,Scone,2017-03-08 16:04:00,afternoon,weekday,2017-03-08,3,16,Wednesday
7805,Cake,2017-03-08 16:04:00,afternoon,weekday,2017-03-08,3,16,Wednesday
7806,Bread,2017-03-08 16:59:00,afternoon,weekday,2017-03-08,3,16,Wednesday
7806,Pastry,2017-03-08 16:59:00,afternoon,weekday,2017-03-08,3,16,Wednesday
7807,Coffee,2017-03-08 17:05:00,evening,weekday,2017-03-08,3,17,Wednesday
7807,Tiffin,2017-03-08 17:05:00,evening,weekday,2017-03-08,3,17,Wednesday
7807,Cake,2017-03-08 17:05:00,evening,weekday,2017-03-08,3,17,Wednesday
7807,Truffles,2017-03-08 17:05:00,evening,weekday,2017-03-08,3,17,Wednesday
7808,Coffee,2017-03-09 08:34:00,morning,weekday,2017-03-09,3,8,Thursday
7808,Jammie Dodgers,2017-03-09 08:34:00,morning,weekday,2017-03-09,3,8,Thursday
7809,Coffee,2017-03-09 08:35:00,morning,weekday,2017-03-09,3,8,Thursday
7809,Toast,2017-03-09 08:35:00,morning,weekday,2017-03-09,3,8,Thursday
7810,Bread,2017-03-09 08:38:00,morning,weekday,2017-03-09,3,8,Thursday
7811,Pastry,2017-03-09 09:06:00,morning,weekday,2017-03-09,3,9,Thursday
7811,Coffee,2017-03-09 09:06:00,morning,weekday,2017-03-09,3,9,Thursday
7812,Coffee,2017-03-09 09:41:00,morning,weekday,2017-03-09,3,9,Thursday
7813,Coffee,2017-03-09 10:03:00,morning,weekday,2017-03-09,3,10,Thursday
7813,Toast,2017-03-09 10:03:00,morning,weekday,2017-03-09,3,10,Thursday
7813,Bread,2017-03-09 10:03:00,morning,weekday,2017-03-09,3,10,Thursday
7814,Baguette,2017-03-09 10:03:00,morning,weekday,2017-03-09,3,10,Thursday
7815,Coffee,2017-03-09 10:06:00,morning,weekday,2017-03-09,3,10,Thursday
7815,Toast,2017-03-09 10:06:00,morning,weekday,2017-03-09,3,10,Thursday
7816,Coffee,2017-03-09 10:11:00,morning,weekday,2017-03-09,3,10,Thursday
7816,Tea,2017-03-09 10:11:00,morning,weekday,2017-03-09,3,10,Thursday
7816,Cake,2017-03-09 10:11:00,morning,weekday,2017-03-09,3,10,Thursday
7816,Bread,2017-03-09 10:11:00,morning,weekday,2017-03-09,3,10,Thursday
7817,Bread,2017-03-09 10:13:00,morning,weekday,2017-03-09,3,10,Thursday
7817,Hot Chocolate,2017-03-09 10:13:00,morning,weekday,2017-03-09,3,10,Thursday
7818,Coffee,2017-03-09 10:22:00,morning,weekday,2017-03-09,3,10,Thursday
7818,Baguette,2017-03-09 10:22:00,morning,weekday,2017-03-09,3,10,Thursday
7819,Tiffin,2017-03-09 10:58:00,morning,weekday,2017-03-09,3,10,Thursday
7819,Cake,2017-03-09 10:58:00,morning,weekday,2017-03-09,3,10,Thursday
7820,Coffee,2017-03-09 11:12:00,morning,weekday,2017-03-09,3,11,Thursday
7821,Coffee,2017-03-09 11:14:00,morning,weekday,2017-03-09,3,11,Thursday
7822,Cake,2017-03-09 11:17:00,morning,weekday,2017-03-09,3,11,Thursday
7822,Juice,2017-03-09 11:17:00,morning,weekday,2017-03-09,3,11,Thursday
7823,Bread,2017-03-09 11:37:00,morning,weekday,2017-03-09,3,11,Thursday
7824,Coffee,2017-03-09 11:52:00,morning,weekday,2017-03-09,3,11,Thursday
7824,Tiffin,2017-03-09 11:52:00,morning,weekday,2017-03-09,3,11,Thursday
7825,Tea,2017-03-09 12:35:00,afternoon,weekday,2017-03-09,3,12,Thursday
7825,Sandwich,2017-03-09 12:35:00,afternoon,weekday,2017-03-09,3,12,Thursday
7826,Sandwich,2017-03-09 12:36:00,afternoon,weekday,2017-03-09,3,12,Thursday
7826,Tea,2017-03-09 12:36:00,afternoon,weekday,2017-03-09,3,12,Thursday
7827,Coffee,2017-03-09 12:37:00,afternoon,weekday,2017-03-09,3,12,Thursday
